entity_without_ids,name_without_ids,lang_without_ids,entity_with_ids,name_with_ids,lang_with_ids,normalized_name
Q107198,"D. Álvaro Rodríguez de Castro, señor de Chantada",en,Q118851,"D. Álvaro Rodríguez de Castro, señor de Chantada",en,"d. álvaro rodríguez de castro, señor de chantada"
Q107200,Elvira  Martinez Bermudez,en,Q118853,Elvira  Martinez Bermudez,en,elvira martinez bermudez
Q107202,Pelayo  Ruiz de Minaya,en,Q118855,Pelayo  Ruiz de Minaya,en,pelayo ruiz de minaya
Q107206,Teresa  Fernández de Castilla,en,Q118859,Teresa  Fernández de Castilla,en,teresa fernández de castilla
Q107208,ELVIRA  OSORIO ( OSOREZ ) ( OSÓREZ ) ( OSSOREZ ),en,Q118861,ELVIRA  OSORIO ( OSOREZ ) ( OSÓREZ ) ( OSSOREZ ),en,elvira osorio ( osorez ) ( osórez ) ( ossorez )
Q107210,Alfonso  Muñiz,en,Q118863,Alfonso  Muñiz,en,alfonso muñiz
Q107212,Ildonza  González,en,Q118865,Ildonza  González,en,ildonza gonzález
Q107216,Estefanía  Ermengol de Urgell,en,Q118869,Estefanía  Ermengol de Urgell,en,estefanía ermengol de urgell
Q107218,Pedro  de Urgel,en,Q118871,Pedro  de Urgel,en,pedro de urgel
Q107220,"Teresa d'Urgell, Comtessa consort de Cerdanya",en,Q118873,"Teresa d'Urgell, Comtessa consort de Cerdanya",en,"teresa d'urgell, comtessa consort de cerdanya"
Q107222,Doña María  de Armengól,en,Q118875,Doña María  de Armengól,en,doña maría de armengól
Q107226,Sancho  Sánchez,en,Q118879,Sancho  Sánchez,en,sancho sánchez
Q107228,Lope  López de Carrión,en,Q118881,Lope  López de Carrión,en,lope lópez de carrión
Q107236,"D. Fernando Ruiz de Castro,  Infante de Navarra",en,Q118889,"D. Fernando Ruiz de Castro,  Infante de Navarra",en,"d. fernando ruiz de castro, infante de navarra"
Q107238,Fernán  Fernández de Castro,en,Q118891,Fernán  Fernández de Castro,en,fernán fernández de castro
Q107242,Pedro  Fernández de Castro,en,Q118895,Pedro  Fernández de Castro,en,pedro fernández de castro
Q107244,Maria Fernandez  de Castro,en,Q118897,Maria Fernandez  de Castro,en,maria fernandez de castro
Q107246,Pedro  Gutiérrez Ponce,en,Q118899,Pedro  Gutiérrez Ponce,en,pedro gutiérrez ponce
Q107248,Aldonza,en,Q113313,Aldonza,en,aldonza
Q107248,Aldonza,en,Q118901,Aldonza,en,aldonza
Q107250,Rodrigo Martinez  Osorio,en,Q118903,Rodrigo Martinez  Osorio,en,rodrigo martinez osorio
Q107252,Gonzalo  Martínez,en,Q118905,Gonzalo  Martínez,en,gonzalo martínez
Q107254,Pedro  Ponce de Cabrera,en,Q123513,Pedro Ponce de Cabrera,en,pedro ponce de cabrera
Q107256,Sancha  Álvarez,en,Q118909,Sancha  Álvarez,en,sancha álvarez
Q107258,Dona  Ines,en,Q118911,Dona  Ines,en,dona ines
Q107262,Johan Frolaz  Mariño,en,Q118915,Johan Frolaz  Mariño,en,johan frolaz mariño
Q107264,Toda  Coronado,en,Q118917,Toda  Coronado,en,toda coronado
Q107266,Juan Froila  de Lugo Coronado,en,Q118919,Juan Froila  de Lugo Coronado,en,juan froila de lugo coronado
Q107268,Godina  del Mato,en,Q118921,Godina  del Mato,en,godina del mato
Q107270,García  Bermúdez,en,Q118923,García  Bermúdez,en,garcía bermúdez
Q107276,Lope  Díaz de Rojas Ruiz de Castro,en,Q118929,Lope  Díaz de Rojas Ruiz de Castro,en,lope díaz de rojas ruiz de castro
Q107288,Constanza de Marañón,en,Q118941,Constanza de Marañón,en,constanza de marañón
Q107303,Chimena,en,Q118955,Chimena,en,chimena
Q107305,"Raimón Sánchez, Siñor d'Esquiroz",en,Q118958,"Raimón Sánchez, Siñor d'Esquiroz",en,"raimón sánchez, siñor d'esquiroz"
Q107307,Urraca  Sánchez,en,Q118960,Urraca  Sánchez,en,urraca sánchez
Q107311,"Garzía, Rei titular de Navarra",en,Q118964,"Garzía, Rei titular de Navarra",en,"garzía, rei titular de navarra"
Q107313,"Garzía Sánchez, Infant de Navarra",en,Q118966,"Garzía Sánchez, Infant de Navarra",en,"garzía sánchez, infant de navarra"
Q107315,Theresa  Gonzales Salvadorez,en,Q118968,Theresa  Gonzales Salvadorez,en,theresa gonzales salvadorez
Q107317,Of  Navarre,en,Q118970,Of  Navarre,en,of navarre
Q107319,Lope  de Ferrenech,en,Q118972,Lope  de Ferrenech,en,lope de ferrenech
Q107325,"Fortún Sánchez, Señor de Yarnoz",en,Q118978,"Fortún Sánchez, Señor de Yarnoz",en,"fortún sánchez, señor de yarnoz"
Q107327,María,en,Q121951,María,en,maría
Q107329,Gontroda García de Villamayor,en,Q118982,Gontroda García de Villamayor,en,gontroda garcía de villamayor
Q107331,"Fernán  García de Villamayor, señor de la Casa de Villamayor",en,Q118984,"Fernán  García de Villamayor, señor de la Casa de Villamayor",en,"fernán garcía de villamayor, señor de la casa de villamayor"
Q107335,Elvira  García de Villamayor,en,Q118988,Elvira  García de Villamayor,en,elvira garcía de villamayor
Q107337,María  Ponce de Minerva,en,Q118990,María  Ponce de Minerva,en,maría ponce de minerva
Q107339,María  Ordóñez de Aza,en,Q118992,María  Ordóñez de Aza,en,maría ordóñez de aza
Q107341,Diego  López de Haro,en,Q124295,Diego López III de Haro,en,diego lópez de haro
Q107343,Diego  López,en,Q118996,Diego  López,en,diego lópez
Q107345,Gil  Díaz,en,Q118998,Gil  Díaz,en,gil díaz
Q107349,Fortún  Díaz,en,Q119002,Fortún  Díaz,en,fortún díaz
Q107351,Ruy  Díaz. señor de la casa y villa de Gaona,en,Q119004,Ruy  Díaz. señor de la casa y villa de Gaona,en,ruy díaz. señor de la casa y villa de gaona
Q107353,Vistregia,en,Q119006,Vistregia,en,vistregia
Q107355,Galindo  Gonçalves,en,Q119008,Galindo  Gonçalves,en,galindo gonçalves
Q107357,Froiloba  Vermúdez,en,Q119010,Froiloba  Vermúdez,en,froiloba vermúdez
Q107359,Lain  Núñez,en,Q119012,Lain  Núñez,en,lain núñez
Q107367,Aisha,en,Q119020,Aisha,en,aisha
Q107375,Umm Salama,en,Q119028,Umm Salama,en,umm salama
Q107381,Maria al-Qibtiyya,en,Q119034,Maria al-Qibtiyya,en,maria al-qibtiyya
Q10755,Su Yi,en,Q55118,Su Yi,en,su yi
Q10755,Su Yi,en,Q55118,Su Yi,nl,su yi
Q10755,Su Yi,en,Q55118,Su Yi,ast,su yi
Q10755,Su Yi,en,Q67263,Su Yi,en,su yi
Q10755,Su Yi,en,Q67263,Su Yi,nl,su yi
Q10755,Su Yi,en,Q67263,Su Yi,ast,su yi
Q10755,Su Yi,en,Q67272,Su Yi,en,su yi
Q10755,Su Yi,en,Q67272,Su Yi,nl,su yi
Q10755,Su Yi,en,Q67272,Su Yi,ast,su yi
Q10813,Sanehito-shinnō,en,Q33050,Sanehito-shinnō,en,sanehito-shinnō
Q10813,Sanehito-shinnō,en,Q33050,Sanehito-shinnō,sv,sanehito-shinnō
Q1082,Bats Chiroptera,en,Q152969,Bats Chiroptera,en,bats chiroptera
Q108958,Ali ibn Muhammad,en,Q120611,Ali ibn Muhammad,en,ali ibn muhammad
Q546,Testar Testaria,en,Q152637,Testar Testaria,en,testar testaria
Q547,Solenogastres Solenogastres,en,Q152638,Solenogastres Solenogastres,en,solenogastres solenogastres
Q548,Caudofoveata Caudofoveata,en,Q152639,Caudofoveata Caudofoveata,en,caudofoveata caudofoveata
Q549,Chiton Horizontus Chiton,en,Q152640,Chiton Horizontus Chiton,en,chiton horizontus chiton
Q550,Conchifer Verticus Conchifera,en,Q152641,Conchifer Verticus Conchifera,en,conchifer verticus conchifera
Q551,Bivos Bivalves,en,Q152642,Bivos Bivalves,en,bivos bivalves
Q552,Monos Conchifera,en,Q152643,Monos Conchifera,en,monos conchifera
Q554,Monoplacophora Monoplacophora,en,Q152644,Monoplacophora Monoplacophora,en,monoplacophora monoplacophora
Q555,Carlos the curly Monosa,en,Q152645,Carlos the curly Monosa,en,carlos the curly monosa
Q556,Gastropus Gastropoda,en,Q152646,Gastropus Gastropoda,en,gastropus gastropoda
Q557,Digitos Monosa,en,Q152647,Digitos Monosa,en,digitos monosa
Q5575,Lucas Muoz de Nava y Tiscareo de Molina,en,Q63071,Lucas  Muoz de Nava y Tiscareo de Molina,en,lucas muoz de nava y tiscareo de molina
Q558,Limpus Limpet,en,Q152648,Limpus Limpet,en,limpus limpet
Q559,Snellon Gastropoda,en,Q152649,Snellon Gastropoda,en,snellon gastropoda
Q560,Vetigas Gastropoda,en,Q152650,Vetigas Gastropoda,en,vetigas gastropoda
Q561,Trochus Trochus,en,Q152651,Trochus Trochus,en,trochus trochus
Q562,Avalon Abalone,en,Q152652,Avalon Abalone,en,avalon abalone
Q563,Escargon Gastropoda,en,Q152653,Escargon Gastropoda,en,escargon gastropoda
Q564,Neritus Neritimorpha,en,Q152654,Neritus Neritimorpha,en,neritus neritimorpha
Q565,Conchus Conchifera,en,Q152655,Conchus Conchifera,en,conchus conchifera
Q566,Marius of the Sea Caenogastropoda,en,Q152656,Marius of the Sea Caenogastropoda,en,marius of the sea caenogastropoda
Q567,Heterobran of the Skies Heterobranchia,en,Q152657,Heterobran of the Skies Heterobranchia,en,heterobran of the skies heterobranchia
Q568,Nudos Heterobranchia,en,Q152658,Nudos Heterobranchia,en,nudos heterobranchia
Q569,Aeros Heterobranchia,en,Q152659,Aeros Heterobranchia,en,aeros heterobranchia
Q570,Pample Panpulmonata,en,Q152660,Pample Panpulmonata,en,pample panpulmonata
Q571,Angelica Sea Butterfly,en,Q152661,Angelica Sea Butterfly,en,angelica sea butterfly
Q572,Scaphopus Scaphopoda,en,Q152662,Scaphopus Scaphopoda,en,scaphopus scaphopoda
Q573,Cephalopus Cephalopoda,en,Q152663,Cephalopus Cephalopoda,en,cephalopus cephalopoda
Q574,Plectron Cephalopoda,en,Q152664,Plectron Cephalopoda,en,plectron cephalopoda
Q575,Ellesmer Ellesmerocerida,en,Q152665,Ellesmer Ellesmerocerida,en,ellesmer ellesmerocerida
Q576,Endos Endocerida,en,Q152666,Endos Endocerida,en,endos endocerida
Q577,Cameromagne Endocerida,en,Q152667,Cameromagne Endocerida,en,cameromagne endocerida
Q578,Endoceras Endocerida,en,Q152668,Endoceras Endocerida,en,endoceras endocerida
Q579,Actinos Actinocerida,en,Q152669,Actinos Actinocerida,en,actinos actinocerida
Q580,Orthosceros Orthosceros,en,Q152670,Orthosceros Orthosceros,en,orthosceros orthosceros
Q581,Ascos Orthosceros,en,Q152671,Ascos Orthosceros,en,ascos orthosceros
Q582,Bacchus Bactritida,en,Q152672,Bacchus Bactritida,en,bacchus bactritida
Q583,Ammon Ammonites,en,Q152673,Ammon Ammonites,en,ammon ammonites
Q584,Coleos Belemnos Belemnoidea,en,Q152674,Coleos Belemnos Belemnoidea,en,coleos belemnos belemnoidea
Q585,Tarphy Tarphycerida,en,Q152675,Tarphy Tarphycerida,en,tarphy tarphycerida
Q586,Oncos Oncocerida,en,Q152676,Oncos Oncocerida,en,oncos oncocerida
Q587,Barrandeos Tarphycerida,en,Q152677,Barrandeos Tarphycerida,en,barrandeos tarphycerida
Q588,Rutos Oncocerida,en,Q152678,Rutos Oncocerida,en,rutos oncocerida
Q589,Nautilus Nautilus,en,Q152679,Nautilus Nautilus,en,nautilus nautilus
Q590,Halwaxidus Halwaxida,en,Q152680,Halwaxidus Halwaxida,en,halwaxidus halwaxida
Q591,Lophophorata Lophophorata,en,Q152681,Lophophorata Lophophorata,en,lophophorata lophophorata
Q592,Annelidus Annelids,en,Q152682,Annelidus Annelids,en,annelidus annelids
Q593,Wiwaxia the spiny Wiwaxia,en,Q152683,Wiwaxia the spiny Wiwaxia,en,wiwaxia the spiny wiwaxia
Q594,Bryozoa Bryozoa,en,Q152684,Bryozoa Bryozoa,en,bryozoa bryozoa
Q595,Brachios Brachiopod,en,Q152685,Brachios Brachiopod,en,brachios brachiopod
Q596,Pleistos Pleistoannelida,en,Q152686,Pleistos Pleistoannelida,en,pleistos pleistoannelida
Q597,Amphon Annelids,en,Q152687,Amphon Annelids,en,amphon annelids
Q598,Amphinomida Amphinomida,en,Q152688,Amphinomida Amphinomida,en,amphinomida amphinomida
Q599,Sipuncula Sipuncula,en,Q152689,Sipuncula Sipuncula,en,sipuncula sipuncula
Q600,Vermo Pleistoannelida,en,Q152690,Vermo Pleistoannelida,en,vermo pleistoannelida
Q601,Errantius Errantia,en,Q152691,Errantius Errantia,en,errantius errantia
Q602,Myzostomida Myzostomida,en,Q152692,Myzostomida Myzostomida,en,myzostomida myzostomida
Q603,Phyllos the fast Phyllodocida,en,Q152693,Phyllos the fast Phyllodocida,en,phyllos the fast phyllodocida
Q604,Eunice the vicious Eunicida,en,Q152694,Eunice the vicious Eunicida,en,eunice the vicious eunicida
Q605,Eartha Pleistoannelida,en,Q152695,Eartha Pleistoannelida,en,eartha pleistoannelida
Q606,Sapion Pleistoannelida,en,Q152696,Sapion Pleistoannelida,en,sapion pleistoannelida
Q607,Hestia Siboglinidae,en,Q152697,Hestia Siboglinidae,en,hestia siboglinidae
Q608,Orbinida Orbinida,en,Q152698,Orbinida Orbinida,en,orbinida orbinida
Q609,Sabella the feathered Sabellida,en,Q152699,Sabella the feathered Sabellida,en,sabella the feathered sabellida
Q610,Spiona the tentacled Spionidae,en,Q152700,Spiona the tentacled Spionidae,en,spiona the tentacled spionidae
Q611,Riftia pachyptila Riftia pachyptila,en,Q152701,Riftia pachyptila Riftia pachyptila,en,riftia pachyptila riftia pachyptila
Q612,Lamellibrachia Lamellibrachia,en,Q152702,Lamellibrachia Lamellibrachia,en,lamellibrachia lamellibrachia
Q613,Terraclithia Terraclithia,en,Q152703,Terraclithia Terraclithia,en,terraclithia terraclithia
Q614,Echiuron Echiura,en,Q152704,Echiuron Echiura,en,echiuron echiura
Q615,Terrabella Terebellidae,en,Q152705,Terrabella Terebellidae,en,terrabella terebellidae
Q616,Clitella Clitellata,en,Q152706,Clitella Clitellata,en,clitella clitellata
Q620,Earthworms Earthworms,en,Q152707,Earthworms Earthworms,en,earthworms earthworms
Q621,Leeches Leeches,en,Q152708,Leeches Leeches,en,leeches leeches
Q622,Ishmael Scalidophora,en,Q152709,Ishmael Scalidophora,en,ishmael scalidophora
Q623,Isaac Cryptovermes,en,Q152710,Isaac Cryptovermes,en,isaac cryptovermes
Q624,Nematus Nematoidea,en,Q152711,Nematus Nematoidea,en,nematus nematoidea
Q625,Nematus Nematoda,en,Q152712,Nematus Nematoda,en,nematus nematoda
Q626,Nemarth Nematomorpha,en,Q152713,Nemarth Nematomorpha,en,nemarth nematomorpha
Q627,Lobopus Lobopoda,en,Q152714,Lobopus Lobopoda,en,lobopus lobopoda
Q628,Onychodictyon Onychodictyon,en,Q152715,Onychodictyon Onychodictyon,en,onychodictyon onychodictyon
Q629,Tactopus Onychodictyon,en,Q152716,Tactopus Onychodictyon,en,tactopus onychodictyon
Q630,Xenu Onychodictyon,en,Q152717,Xenu Onychodictyon,en,xenu onychodictyon
Q631,Gracilis Velvetclaw Antennacanthopodia,en,Q152718,Gracilis Velvetclaw Antennacanthopodia,en,gracilis velvetclaw antennacanthopodia
Q632,Xenianus Antennacanthopodia,en,Q152719,Xenianus Antennacanthopodia,en,xenianus antennacanthopodia
Q633,Microdictyon Microdictyon,en,Q152720,Microdictyon Microdictyon,en,microdictyon microdictyon
Q634,Paucipodia Paucipodia,en,Q152721,Paucipodia Paucipodia,en,paucipodia paucipodia
Q681,Helmut Trilobitomorpha,en,Q152767,Helmut Trilobitomorpha,en,helmut trilobitomorpha
Q682,Redlichiida Redlichiida,en,Q152768,Redlichiida Redlichiida,en,redlichiida redlichiida
Q683,Agnostida Agnostida,en,Q152769,Agnostida Agnostida,en,agnostida agnostida
Q684,Corynex Corynexochida,en,Q152770,Corynex Corynexochida,en,corynex corynexochida
Q685,Ptychos Ptychos,en,Q152771,Ptychos Ptychos,en,ptychos ptychos
Q686,Lichida Lichida,en,Q152772,Lichida Lichida,en,lichida lichida
Q687,Odontos Odontopleurida,en,Q152773,Odontos Odontopleurida,en,odontos odontopleurida
Q688,Asaphus Asaphida,en,Q152774,Asaphus Asaphida,en,asaphus asaphida
Q689,Harpeth Harpetida,en,Q152775,Harpeth Harpetida,en,harpeth harpetida
Q690,Phacos Phacopida,en,Q152776,Phacos Phacopida,en,phacos phacopida
Q691,Proetes the survivor Proetida,en,Q152777,Proetes the survivor Proetida,en,proetes the survivor proetida
Q692,Silur Chelicerata,en,Q152778,Silur Chelicerata,en,silur chelicerata
Q693,Eurypter Crown Eurypterids,en,Q152779,Eurypter Crown Eurypterids,en,eurypter crown eurypterids
Q694,Chasmas Chasmataspidida,en,Q152780,Chasmas Chasmataspidida,en,chasmas chasmataspidida
Q695,Belangkas Belangkas,en,Q152781,Belangkas Belangkas,en,belangkas belangkas
Q696,Xiphos Xiphosura,en,Q152782,Xiphos Xiphosura,en,xiphos xiphosura
Q697,Soliber Belangkas,en,Q152783,Soliber Belangkas,en,soliber belangkas
Q698,Opiliona Opiliones,en,Q152784,Opiliona Opiliones,en,opiliona opiliones
Q699,Pneumaran Belangkas,en,Q152785,Pneumaran Belangkas,en,pneumaran belangkas
Q700,Kitzi Belangkas,en,Q152786,Kitzi Belangkas,en,kitzi belangkas
Q701,Solifugon Solifugae,en,Q152787,Solifugon Solifugae,en,solifugon solifugae
Q702,Ricinuclon Ricinulei,en,Q152788,Ricinuclon Ricinulei,en,ricinuclon ricinulei
Q703,Solaran Belangkas,en,Q152789,Solaran Belangkas,en,solaran belangkas
Q704,Acares Acariformes,en,Q152790,Acares Acariformes,en,acares acariformes
Q705,Sarco Acariformes,en,Q152791,Sarco Acariformes,en,sarco acariformes
Q706,Trombo Acariformes,en,Q152792,Trombo Acariformes,en,trombo acariformes
Q707,Byblos the Book Knight Pseudoscorpion,en,Q152793,Byblos the Book Knight Pseudoscorpion,en,byblos the book knight pseudoscorpion
Q708,Paras the small one Parasitiformes,en,Q152794,Paras the small one Parasitiformes,en,paras the small one parasitiformes
Q709,Mesos Mesostigmata,en,Q152795,Mesos Mesostigmata,en,mesos mesostigmata
Q710,Holoxos Parasitiformes,en,Q152796,Holoxos Parasitiformes,en,holoxos parasitiformes
Q711,Thyrus Holothyrida,en,Q152797,Thyrus Holothyrida,en,thyrus holothyrida
Q71128,<private>  Amha Selassie,en,Q86354,<private>  Amha Selassie,en,<private> amha selassie
Q712,Tickus Tick,en,Q152798,Tickus Tick,en,tickus tick
Q713,Eurypteron Eurypterina,en,Q152799,Eurypteron Eurypterina,en,eurypteron eurypterina
Q714,Styloner Stylonurina,en,Q152800,Styloner Stylonurina,en,styloner stylonurina
Q715,Diploper Diploperculata,en,Q152801,Diploper Diploperculata,en,diploper diploperculata
Q716,Eurypterus Eurypteroidea,en,Q152802,Eurypterus Eurypteroidea,en,eurypterus eurypteroidea
Q717,Waeringos Eurypteroidea,en,Q152803,Waeringos Eurypteroidea,en,waeringos eurypteroidea
Q718,Carcinos Eurypteroidea,en,Q152804,Carcinos Eurypteroidea,en,carcinos eurypteroidea
Q719,Humiller Eurypteroidea,en,Q152805,Humiller Eurypteroidea,en,humiller eurypteroidea
Q720,Adelops Eurypteroidea,en,Q152806,Adelops Eurypteroidea,en,adelops eurypteroidea
Q721,Slimon Eurypteroidea,en,Q152807,Slimon Eurypteroidea,en,slimon eurypteroidea
Q722,Clawbert Pterygo Eurypteroidea,en,Q152808,Clawbert Pterygo Eurypteroidea,en,clawbert pterygo eurypteroidea
Q723,Scorpio Scorpion,en,Q152809,Scorpio Scorpion,en,scorpio scorpion
Q724,Crustaceus Crustaceans,en,Q152810,Crustaceus Crustaceans,en,crustaceus crustaceans
Q725,Euthy Euthycarcinoidea,en,Q152811,Euthy Euthycarcinoidea,en,euthy euthycarcinoidea
Q636,xenusion xenusion,en,Q152722,xenusion xenusion,en,xenusion xenusion
Q637,diania diania,en,Q152723,diania diania,en,diania diania
Q638,Cardios Cardios,en,Q152724,Cardios Cardios,en,cardios cardios
Q6382,Benzette Hesperides,en,Q30088,Benzette  Hesperides,en,benzette hesperides
Q639,Hallucigenia Hallucigenia,en,Q152725,Hallucigenia Hallucigenia,en,hallucigenia hallucigenia
Q6390,Malathan Bios Hesperides,en,Q152396,Malathan Bios Hesperides,en,malathan bios hesperides
Q6391,Jared Bios Ehēca,en,Q152397,Jared Bios Ehēca,en,jared bios ehēca
Q6392,Maharoch Bios Ehēca,en,Q152398,Maharoch Bios Ehēca,en,maharoch bios ehēca
Q6393,Enid Bios Ehēca,en,Q152399,Enid Bios Ehēca,en,enid bios ehēca
Q6394,Pahadok Bios Ehēca,en,Q152400,Pahadok Bios Ehēca,en,pahadok bios ehēca
Q6395,Pelod Bios Quiyah,en,Q152401,Pelod Bios Quiyah,en,pelod bios quiyah
Q6396,Aroch Bios Quiyah,en,Q152402,Aroch Bios Quiyah,en,aroch bios quiyah
Q6397,Nerod Bios Quiyah,en,Q152403,Nerod Bios Quiyah,en,nerod bios quiyah
Q6398,Larthok Bios Quiyah,en,Q152404,Larthok Bios Quiyah,en,larthok bios quiyah
Q6399,Idris Bios Attle,en,Q152405,Idris Bios Attle,en,idris bios attle
Q640,Sparsa Sparsa,en,Q152726,Sparsa Sparsa,en,sparsa sparsa
Q6400,Methuselah Bios Attle,en,Q152406,Methuselah Bios Attle,en,methuselah bios attle
Q6401,Lammes Bios Attle,en,Q152407,Lammes Bios Attle,en,lammes bios attle
Q6402,Nolah Bios Attle,en,Q152408,Nolah Bios Attle,en,nolah bios attle
Q6403,Caynen Viros Hesperides,en,Q152409,Caynen Viros Hesperides,en,caynen viros hesperides
Q6404,Hanos Viros Hesperides,en,Q152410,Hanos Viros Hesperides,en,hanos viros hesperides
Q6405,Mehuthen Viros Hesperides,en,Q152411,Mehuthen Viros Hesperides,en,mehuthen viros hesperides
Q6406,Irad Viros Ehēca,en,Q152412,Irad Viros Ehēca,en,irad viros ehēca
Q6407,Malathok Viros Ehēca,en,Q152413,Malathok Viros Ehēca,en,malathok viros ehēca
Q6408,Hanad Viros Ehēca,en,Q152414,Hanad Viros Ehēca,en,hanad viros ehēca
Q6409,Peladok Viros Ehēca,en,Q152415,Peladok Viros Ehēca,en,peladok viros ehēca
Q641,Fortis Fortis,en,Q152727,Fortis Fortis,en,fortis fortis
Q6410,Sarniod Viros Quiyah,en,Q152416,Sarniod Viros Quiyah,en,sarniod viros quiyah
Q6411,Alok Viros Quiyah,en,Q152417,Alok Viros Quiyah,en,alok viros quiyah
Q6412,Illod Viros Quiyah,en,Q152418,Illod Viros Quiyah,en,illod viros quiyah
Q6413,Umroch Viros Quiyah,en,Q152419,Umroch Viros Quiyah,en,umroch viros quiyah
Q6414,Oblas Viros Attle,en,Q152420,Oblas Viros Attle,en,oblas viros attle
Q6415,Makusholah Viros Attle,en,Q152421,Makusholah Viros Attle,en,makusholah viros attle
Q6416,Romas Viros Attle,en,Q152422,Romas Viros Attle,en,romas viros attle
Q6417,Nemla Viros Attle,en,Q152423,Nemla Viros Attle,en,nemla viros attle
Q6418,Poxus The Poxvirus,en,Q152424,Poxus The Poxvirus,en,poxus the poxvirus
Q642,Hongmen Hongmen,en,Q152728,Hongmen Hongmen,en,hongmen hongmen
Q643,Annika Annika,en,Q152729,Annika Annika,en,annika annika
Q644,velvet worms velvet worms,en,Q152730,velvet worms velvet worms,en,velvet worms velvet worms
Q645,Luolishania Luolishania,en,Q152731,Luolishania Luolishania,en,luolishania luolishania
Q646,Collins monster Collins monster,en,Q152732,Collins monster Collins monster,en,collins monster collins monster
Q647,Ferreus Ironfoot Tactopoda,en,Q152733,Ferreus Ironfoot Tactopoda,en,ferreus ironfoot tactopoda
