# Japanese GEDCOM ID to Wikibase QID Mapping
# Generated by japanese_repair_upload.py

# Properties
birth_date	P7
child	P20
death_date	P8
full_name	P5
gedcom_refn	P41
given_name	P3
sex	P11
spouse	P42
surname	P4

# Individuals
@I8162@	Q14709
@I8165@	Q14712
@I8166@	Q14713
@I816@	Q7364
@I8174@	Q14721
@I8176@	Q14723
@I818@	Q7366
@I8193@	Q14740
@I8197@	Q14744
@I81@	Q6590
@I8204@	Q14751
@I8205@	Q14752
@I8206@	Q14753
@I8208@	Q14755
@I820@	Q7368
@I8227@	Q14774
@I8228@	Q14775
@I8229@	Q14776
@I822@	Q7370
@I8230@	Q14777
@I8234@	Q14781
@I8240@	Q14787
@I8241@	Q14788
@I8248@	Q14795
@I824@	Q7372
@I8256@	Q14803
@I8257@	Q14804
@I8261@	Q14808
@I8262@	Q14809
@I8263@	Q14810
@I8267@	Q14814
@I8273@	Q14820
@I8274@	Q14821
@I8279@	Q14826
@I827@	Q7375
@I8280@	Q14827
@I8281@	Q14828
@I8282@	Q14829
@I8283@	Q14830
@I8284@	Q14831
@I8285@	Q14832
@I8286@	Q14833
@I8287@	Q14834
@I8288@	Q14835
@I8289@	Q14836
@I8290@	Q14837
@I8291@	Q14838
@I8292@	Q14839
@I8293@	Q14840
@I8294@	Q14841
@I8295@	Q14842
@I8296@	Q14843
@I8297@	Q14844
@I8298@	Q14845
@I8299@	Q14846
@I82@	Q6593
@I8300@	Q14847
@I8301@	Q14848
@I8302@	Q14849
@I8303@	Q14850
@I8305@	Q14852
@I8307@	Q14854
@I8308@	Q14855
@I8310@	Q14857
@I8311@	Q14858
@I8312@	Q14859
@I8313@	Q14860
@I8314@	Q14861
@I8315@	Q14862
@I8316@	Q14863
@I8317@	Q14864
@I8319@	Q14866
@I8333@	Q14880
@I8336@	Q14883
@I833@	Q7381
@I8344@	Q14891
@I8345@	Q14892
@I8346@	Q14893
@I8347@	Q14894
@I8348@	Q14895
@I834@	Q7382
@I8351@	Q14898
@I8353@	Q14900
@I8355@	Q14902
@I8356@	Q14903
@I8357@	Q14904
@I8358@	Q14905
@I8359@	Q14906
@I835@	Q7383
@I8361@	Q14908
@I8362@	Q14909
@I8365@	Q14912
@I8368@	Q14915
@I836@	Q7384
@I8370@	Q14917
@I8371@	Q14918
@I8374@	Q14921
@I8376@	Q14923
@I8377@	Q14924
@I8378@	Q14925
@I8379@	Q14926
@I8381@	Q14928
@I8388@	Q14935
@I8389@	Q14936
@I838@	Q7386
@I8391@	Q14938
@I8392@	Q14939
@I8395@	Q14942
@I839@	Q7387
@I83@	Q6595
@I8402@	Q14949
@I8403@	Q14950
@I8404@	Q14951
@I8405@	Q14952
@I8406@	Q14953
@I8407@	Q14954
@I8409@	Q14956
@I840@	Q7388
@I8411@	Q14958
@I8412@	Q14959
@I8413@	Q14960
@I8415@	Q14962
@I8417@	Q14964
@I8418@	Q14965
@I841@	Q7389
@I8423@	Q14970
@I8427@	Q14974
@I8428@	Q14975
@I8429@	Q14976
@I842@	Q7390
@I8434@	Q14981
@I8438@	Q14985
@I8443@	Q14990
@I8444@	Q14991
@I8445@	Q14992
@I8446@	Q14993
@I8447@	Q14994
@I844@	Q7392
@I8451@	Q14998
@I8452@	Q14999
@I8453@	Q15000
@I8455@	Q15002
@I8457@	Q15004
@I8458@	Q15005
@I8459@	Q15006
@I845@	Q7393
@I8461@	Q15008
@I8462@	Q15009
@I8463@	Q15010
@I8465@	Q15012
@I846@	Q7394
@I8472@	Q15019
@I8484@	Q15031
@I8486@	Q15033
@I8487@	Q15034
@I8488@	Q15035
@I8489@	Q15036
@I848@	Q7396
@I8491@	Q15038
@I8495@	Q15042
@I8498@	Q15045
@I8499@	Q15046
@I84@	Q6597
@I8500@	Q15047
@I8503@	Q15050
@I8507@	Q15054
@I8509@	Q15056
@I8511@	Q15058
@I8512@	Q15059
@I8513@	Q15060
@I8514@	Q15061
@I8515@	Q15062
@I8517@	Q15064
@I851@	Q7399
@I8529@	Q15076
@I8535@	Q15082
@I8537@	Q15084
@I8543@	Q15090
@I8544@	Q15091
@I8547@	Q15094
@I8548@	Q15095
@I8560@	Q15107
@I8564@	Q15111
@I8566@	Q15113
@I8568@	Q15115
@I856@	Q7404
@I8570@	Q15117
@I8581@	Q15128
@I8583@	Q15130
@I858@	Q7406
@I8595@	Q15142
@I8596@	Q15143
@I8597@	Q15144
@I85@	Q6599
@I8602@	Q15149
@I8604@	Q15151
@I8605@	Q15152
@I8611@	Q15158
@I8617@	Q15164
@I8618@	Q15165
@I8622@	Q15169
@I8625@	Q15172
@I8626@	Q15173
@I8627@	Q15174
@I8632@	Q15179
@I8633@	Q15180
@I8634@	Q15181
@I8639@	Q15186
@I8640@	Q15187
@I8641@	Q15188
@I8649@	Q15196
@I8650@	Q15197
@I8652@	Q15199
@I8653@	Q15200
@I8660@	Q15207
@I8670@	Q15217
@I8671@	Q15218
@I8674@	Q15221
@I8690@	Q15237
@I8693@	Q15240
@I8694@	Q15241
@I8695@	Q15242
@I8696@	Q15243
@I8697@	Q15244
@I8698@	Q15245
@I8699@	Q15246
@I86@	Q6602
@I8700@	Q15247
@I8701@	Q15248
@I8702@	Q15249
@I8703@	Q15250
@I8704@	Q15251
@I8705@	Q15252
@I8706@	Q15253
@I8707@	Q15254
@I8708@	Q15255
@I8709@	Q15256
@I8710@	Q15257
@I8711@	Q15258
@I8712@	Q15259
@I8713@	Q15260
@I8715@	Q15262
@I8716@	Q15263
@I8717@	Q15264
@I8718@	Q15265
@I8719@	Q15266
@I8723@	Q15270
@I8726@	Q15273
@I8730@	Q15277
@I8736@	Q15283
@I8738@	Q15285
@I8746@	Q15293
@I8748@	Q15295
@I8749@	Q15296
@I8750@	Q15297
@I8755@	Q15302
@I8759@	Q15306
@I8761@	Q15308
@I8762@	Q15309
@I8763@	Q15310
@I8764@	Q15311
@I8765@	Q15312
@I8766@	Q15313
@I8767@	Q15314
@I8769@	Q15316
@I8771@	Q15318
@I8773@	Q15320
@I8777@	Q15324
@I8780@	Q15327
@I8786@	Q15333
@I8788@	Q15335
@I878@	Q7426
@I8790@	Q15337
@I8792@	Q15339
@I8795@	Q15342
@I8796@	Q15343
@I87@	Q6604
@I8804@	Q15351
@I8805@	Q15352
@I8806@	Q15353
@I8810@	Q15357
@I8811@	Q15358
@I8816@	Q15363
@I8821@	Q15368
@I8823@	Q15370
@I8828@	Q15375
@I8834@	Q15381
@I8846@	Q15393
@I8847@	Q15394
@I8848@	Q15395
@I8849@	Q15396
@I884@	Q7432
@I8852@	Q15399
@I8857@	Q15404
@I8859@	Q15406
@I8860@	Q15407
@I8861@	Q15408
@I8862@	Q15409
@I8868@	Q15415
@I886@	Q7434
@I8870@	Q15417
@I8874@	Q15421
@I8876@	Q15423
@I8877@	Q15424
@I8878@	Q15425
@I8879@	Q15426
@I8880@	Q15427
@I8882@	Q15429
@I8885@	Q15432
@I8886@	Q15433
@I8887@	Q15434
@I8888@	Q15435
@I888@	Q7436
@I8891@	Q15438
@I8892@	Q15439
@I8893@	Q15440
@I8894@	Q15441
@I8895@	Q15442
@I8896@	Q15443
@I8897@	Q15444
@I8898@	Q15445
@I8899@	Q15446
@I889@	Q7437
@I88@	Q6606
@I8900@	Q15447
@I8901@	Q15448
@I8902@	Q15449
@I8906@	Q15453
@I8907@	Q15454
@I8908@	Q15455
@I8909@	Q15456
@I8910@	Q15457
@I8912@	Q15459
@I8913@	Q15460
@I8914@	Q15461
@I8915@	Q15462
@I8916@	Q15463
@I8917@	Q15464
@I8921@	Q15468
@I8922@	Q15469
@I8924@	Q15471
@I8925@	Q15472
@I8926@	Q15473
@I8927@	Q15474
@I8928@	Q15475
@I8929@	Q15476
@I8930@	Q15477
@I8931@	Q15478
@I8932@	Q15479
@I8933@	Q15480
@I8935@	Q15482
@I8936@	Q15483
@I8937@	Q15484
@I8939@	Q15486
@I893@	Q7441
@I8940@	Q15487
@I8942@	Q15489
@I8943@	Q15490
@I8955@	Q15502
@I895@	Q7443
@I8960@	Q15507
@I8967@	Q15514
@I8970@	Q15517
@I8971@	Q15518
@I8975@	Q15522
@I8977@	Q15524
@I8979@	Q15526
@I8980@	Q15527
@I8983@	Q15530
@I8984@	Q15531
@I8989@	Q15536
@I898@	Q7446
@I8990@	Q15537
@I8994@	Q15541
@I8996@	Q15543
@I8997@	Q15544
@I8998@	Q15545
@I89@	Q6608
@I8@	Q6446
@I9008@	Q15555
@I9009@	Q15556
@I9013@	Q15560
@I9019@	Q15566
@I901@	Q7449
@I9021@	Q15568
@I9034@	Q15581
@I9039@	Q15586
@I903@	Q7451
@I9042@	Q15589
@I9043@	Q15590
@I9044@	Q15591
@I9051@	Q15598
@I9053@	Q15600
@I9062@	Q15609
@I9064@	Q15611
@I9069@	Q15616
@I9078@	Q15625
@I9080@	Q15627
@I908@	Q7456
@I9093@	Q15640
@I9097@	Q15644
@I9098@	Q15645
@I9102@	Q15649
@I9106@	Q15653
@I9107@	Q15654
@I9108@	Q15655
@I9114@	Q15661
@I9116@	Q15663
@I9121@	Q15668
@I9122@	Q15669
@I9125@	Q15672
@I9128@	Q15675
@I9129@	Q15676
@I9133@	Q15680
@I9134@	Q15681
@I9135@	Q15682
@I9136@	Q15683
@I9137@	Q15684
@I9138@	Q15685
@I9139@	Q15686
@I913@	Q7461
@I9140@	Q15687
@I9144@	Q15691
@I9148@	Q15695
@I9149@	Q15696
@I9150@	Q15697
@I9151@	Q15698
@I9154@	Q15701
@I9156@	Q15703
@I9157@	Q15704
@I9159@	Q15706
@I9160@	Q15707
@I9161@	Q15708
@I9162@	Q15709
@I9163@	Q15710
@I9164@	Q15711
@I9165@	Q15712
@I9166@	Q15713
@I9167@	Q15714
@I9168@	Q15715
@I9169@	Q15716
@I9170@	Q15717
@I9171@	Q15718
@I9172@	Q15719
@I9173@	Q15720
@I9174@	Q15721
@I9175@	Q15722
@I9176@	Q15723
@I9177@	Q15724
@I9178@	Q15725
@I9179@	Q15726
@I9180@	Q15727
@I9181@	Q15728
@I9182@	Q15729
@I9185@	Q15732
@I9194@	Q15741
@I9195@	Q15742
@I9196@	Q15743
@I919@	Q7467
@I91@	Q6611
@I9200@	Q15747
@I9201@	Q15748
@I9206@	Q15753
@I9207@	Q15754
@I9208@	Q15755
@I920@	Q7468
@I9219@	Q15766
@I9220@	Q15767
@I9221@	Q15768
@I9222@	Q15769
@I9223@	Q15770
@I9224@	Q15771
@I9225@	Q15772
@I9226@	Q15773
@I9227@	Q15774
@I9228@	Q15775
@I9229@	Q15776
@I922@	Q7470
@I9230@	Q15777
@I9235@	Q15782
@I923@	Q7471
@I9240@	Q15787
@I9241@	Q15788
@I9245@	Q15792
@I9246@	Q15793
@I9247@	Q15794
@I9249@	Q15796
@I924@	Q7472
@I9250@	Q15797
@I9251@	Q15798
@I9254@	Q15801
@I9255@	Q15802
@I9256@	Q15803
@I9257@	Q15804
@I9258@	Q15805
@I925@	Q7473
@I9261@	Q15808
@I9262@	Q15809
@I9263@	Q15810
@I9264@	Q15811
@I9267@	Q15814
@I926@	Q7474
@I9272@	Q15819
@I9276@	Q15823
@I9277@	Q15824
@I9278@	Q15825
@I927@	Q7475
@I9281@	Q15828
@I9282@	Q15829
@I9283@	Q15830
@I9284@	Q15831
@I9285@	Q15832
@I9287@	Q15834
@I9289@	Q15836
@I928@	Q7476
@I9290@	Q15837
@I9292@	Q15839
@I929@	Q7477
@I92@	Q6613
@I9306@	Q15853
@I9307@	Q15854
@I9308@	Q15855
@I9309@	Q15856
@I930@	Q7478
@I9316@	Q15863
@I9319@	Q15866
@I931@	Q7479
@I9322@	Q15869
@I9324@	Q15871
@I9332@	Q15879
@I9337@	Q15884
@I933@	Q7481
@I9340@	Q15887
@I9343@	Q15890
@I9345@	Q15892
@I9346@	Q15893
@I9347@	Q15894
@I9348@	Q15895
@I9351@	Q15898
@I9355@	Q15902
@I9361@	Q15908
@I9364@	Q15911
@I9365@	Q15912
@I9366@	Q15913
@I9367@	Q15914
@I9368@	Q15915
@I9371@	Q15918
@I9372@	Q15919
@I9375@	Q15922
@I9379@	Q15926
@I9381@	Q15928
@I9384@	Q15931
@I9385@	Q15932
@I9386@	Q15933
@I9387@	Q15934
@I9389@	Q15936
@I9390@	Q15937
@I9391@	Q15938
@I9395@	Q15942
@I9398@	Q15945
@I9399@	Q15946
@I93@	Q6615
@I9403@	Q15950
@I9404@	Q15951
@I9405@	Q15952
@I9406@	Q15953
@I9408@	Q15955
@I9409@	Q15956
@I9411@	Q15958
@I9413@	Q15960
@I9414@	Q15961
@I9415@	Q15962
@I9416@	Q15963
@I9417@	Q15964
@I9418@	Q15965
@I9419@	Q15966
@I9427@	Q15974
@I9429@	Q15976
@I9430@	Q15977
@I9432@	Q15979
@I9433@	Q15980
@I9435@	Q15982
@I9441@	Q15988
@I9442@	Q15989
@I9443@	Q15990
@I9444@	Q15991
@I9445@	Q15992
@I9446@	Q15993
@I9448@	Q15995
@I9450@	Q15997
@I9451@	Q15998
@I9452@	Q15999
@I9454@	Q16001
@I9455@	Q16002
@I9456@	Q16003
@I945@	Q7493
@I9461@	Q16008
@I9462@	Q16009
@I9464@	Q16011
@I9466@	Q16013
@I9467@	Q16014
@I9468@	Q16015
@I9470@	Q16017
@I9471@	Q16018
@I9472@	Q16019
@I9473@	Q16020
@I9474@	Q16021
@I9475@	Q16022
@I9476@	Q16023
@I9477@	Q16024
@I9478@	Q16025
@I9480@	Q16027
@I9481@	Q16028
@I9482@	Q16029
@I9484@	Q16031
@I9485@	Q16032
@I9487@	Q16034
@I9488@	Q16035
@I9490@	Q16037
@I9491@	Q16038
@I9492@	Q16039
@I9493@	Q16040
@I9497@	Q16044
@I9498@	Q16045
@I9499@	Q16046
@I949@	Q7497
@I94@	Q6617
@I9501@	Q16048
@I9502@	Q16049
@I9503@	Q16050
@I9504@	Q16051
@I9505@	Q16052
@I9506@	Q16053
@I9507@	Q16054
@I9508@	Q16055
@I950@	Q7498
@I9513@	Q16060
@I9514@	Q16061
@I9515@	Q16062
@I9516@	Q16063
@I9517@	Q16064
@I9518@	Q16065
@I9521@	Q16068
@I9524@	Q16071
@I9526@	Q16073
@I9527@	Q16074
@I9528@	Q16075
@I9529@	Q16076
@I9533@	Q16080
@I9534@	Q16081
@I9535@	Q16082
@I9536@	Q16083
@I9537@	Q16084
@I9539@	Q16086
@I9541@	Q16088
@I9544@	Q16091
@I9545@	Q16092
@I9547@	Q16094
@I954@	Q7502
@I9554@	Q16101
@I9555@	Q16102
@I9556@	Q16103
@I955@	Q7503
@I9562@	Q16109
@I9563@	Q16110
@I9564@	Q16111
@I9565@	Q16112
@I9569@	Q16116
@I9571@	Q16118
@I9572@	Q16119
@I9573@	Q16120
@I9574@	Q16121
@I9575@	Q16122
@I9577@	Q16124
@I9580@	Q16127
@I9585@	Q16132
@I9587@	Q16134
@I9588@	Q16135
@I9589@	Q16136
@I9590@	Q16137
@I9593@	Q16140
@I9596@	Q16143
@I959@	Q7507
@I95@	Q6619
@I9601@	Q16148
@I9602@	Q16149
@I960@	Q7508
@I9610@	Q16157
@I9611@	Q16158
@I9612@	Q16159
@I9613@	Q16160
@I9614@	Q16161
@I9615@	Q16162
@I9616@	Q16163
@I961@	Q7509
@I9626@	Q16173
@I9627@	Q16174
@I9628@	Q16175
@I9629@	Q16176
@I9630@	Q16177
@I9632@	Q16179
@I9633@	Q16180
@I9634@	Q16181
@I9635@	Q16182
@I9636@	Q16183
@I9637@	Q16184
@I9638@	Q16185
@I9639@	Q16186
@I9641@	Q16188
@I9645@	Q16192
@I9646@	Q16193
@I9647@	Q16194
@I9648@	Q16195
@I9650@	Q16197
@I9651@	Q16198
@I9652@	Q16199
@I9653@	Q16200
@I9655@	Q16202
@I9657@	Q16204
@I965@	Q7513
@I9663@	Q16210
@I966@	Q7514
@I9672@	Q16219
@I9673@	Q16220
@I9679@	Q16226
@I9681@	Q16228
@I9683@	Q16230
@I9684@	Q16231
@I9685@	Q16232
@I9686@	Q16233
@I9689@	Q16236
@I968@	Q7516
@I9691@	Q16238
@I9692@	Q16239
@I9697@	Q16244
@I9698@	Q16245
@I9699@	Q16246
@I96@	Q6621
@I9700@	Q16247
@I9701@	Q16248
@I970@	Q7518
@I9712@	Q16259
@I9713@	Q16260
@I9719@	Q16266
@I971@	Q7519
@I9720@	Q16267
@I9723@	Q16270
@I9725@	Q16272
@I9727@	Q16274
@I9728@	Q16275
@I972@	Q7520
@I9732@	Q16279
@I9734@	Q16281
@I9735@	Q16282
@I973@	Q7521
@I9741@	Q16288
@I9743@	Q16290
@I9744@	Q16291
@I9745@	Q16292
@I974@	Q7522
@I975@	Q7523
@I9766@	Q16313
@I9767@	Q16314
@I976@	Q7524
@I9775@	Q16322
@I977@	Q7525
@I978@	Q7526
@I9790@	Q16337
@I9795@	Q16342
@I9796@	Q16343
@I9798@	Q16345
@I979@	Q7527
@I97@	Q6623
@I9804@	Q16351
@I9806@	Q16353
@I9809@	Q16356
@I980@	Q7528
@I9812@	Q16359
@I9815@	Q16362
@I9816@	Q16363
@I981@	Q7529
@I9829@	Q16376
@I9830@	Q16377
@I9833@	Q16380
@I9835@	Q16382
@I9839@	Q16386
@I9841@	Q16388
@I9842@	Q16389
@I9843@	Q16390
@I9844@	Q16391
@I9846@	Q16393
@I9848@	Q16395
@I984@	Q7532
@I9850@	Q16397
@I9851@	Q16398
@I9854@	Q16401
@I9859@	Q16406
@I986@	Q7534
@I9873@	Q16420
@I9879@	Q16426
@I987@	Q7535
@I9881@	Q16428
@I9882@	Q16429
@I9883@	Q16430
@I9884@	Q16431
@I9885@	Q16432
@I988@	Q7536
@I9891@	Q16438
@I9892@	Q16439
@I9893@	Q16440
@I9894@	Q16441
@I9896@	Q16443
@I9897@	Q16444
@I9898@	Q16445
@I9899@	Q16446
@I989@	Q7537
@I98@	Q6624
@I9900@	Q16447
@I9901@	Q16448
@I9902@	Q16449
@I9903@	Q16450
@I9904@	Q16451
@I9905@	Q16452
@I9906@	Q16453
@I9907@	Q16454
@I9908@	Q16455
@I9909@	Q16456
@I990@	Q7538
@I9910@	Q16457
@I9912@	Q16459
@I9913@	Q16460
@I9914@	Q16461
@I9915@	Q16462
@I9916@	Q16463
@I9917@	Q16464
@I9918@	Q16465
@I9919@	Q16466
@I991@	Q7539
@I9920@	Q16467
@I9921@	Q16468
@I9922@	Q16469
@I9923@	Q16470
@I9924@	Q16471
@I9925@	Q16472
@I9926@	Q16473
@I9927@	Q16474
@I9928@	Q16475
@I9929@	Q16476
@I992@	Q7540
@I9930@	Q16477
@I9931@	Q16478
@I9932@	Q16479
@I9933@	Q16480
@I9934@	Q16481
@I9935@	Q16482
@I9936@	Q16483
@I9937@	Q16484
@I9938@	Q16485
@I9939@	Q16486
@I993@	Q7541
@I9940@	Q16487
@I9941@	Q16488
@I9942@	Q16489
@I9943@	Q16490
@I9944@	Q16491
@I9945@	Q16492
@I9946@	Q16493
@I9947@	Q16494
@I9948@	Q16495
@I9949@	Q16496
@I994@	Q7542
@I9950@	Q16497
@I9951@	Q16498
@I9952@	Q16499
@I9953@	Q16500
@I9954@	Q16501
@I9955@	Q16502
@I9956@	Q16503
@I9957@	Q16504
@I9958@	Q16505
@I9959@	Q16506
@I995@	Q7543
@I9961@	Q16508
@I9969@	Q16516
@I9970@	Q16517
@I9971@	Q16518
@I9972@	Q16519
@I9973@	Q16520
@I9974@	Q16521
@I9979@	Q16526
@I997@	Q7545
@I9981@	Q16528
@I9983@	Q16530
@I9987@	Q16534
@I9989@	Q16536
@I998@	Q7546
@I9990@	Q16537
@I9991@	Q16538
@I9996@	Q16543
@I9997@	Q16544
@I999@	Q7547
@I99@	Q6626
@I9@	Q6448

# Families
@I9998@	Q26419
@I9999@	Q26421
@I10001@	Q26424
@I10002@	Q26427
@I10003@	Q26430
@I10005@	Q26433
@I10007@	Q26436
@I10008@	Q26439
@I10013@	Q26442
@I10014@	Q26445
@I10017@	Q26448
@I10018@	Q26451
@I10019@	Q26454
@I10023@	Q26457
@I10025@	Q26460
@I10026@	Q26463
@I10028@	Q26466
@I10029@	Q26469
@I10030@	Q26472
@I10031@	Q26475
@I10035@	Q26478
@I10036@	Q26481
@I10037@	Q26484
@I10042@	Q26487
@I10043@	Q26490
@I10044@	Q26494
@I10048@	Q26497
@I10049@	Q26500
@I10052@	Q26503
@I10053@	Q26506
@I10054@	Q26509
@I10056@	Q26512
@I10057@	Q26515
@I10059@	Q26518
@I10060@	Q26521
@I10061@	Q26524
@I10062@	Q26527
@I10065@	Q26530
@I10066@	Q26533
@I10073@	Q26536
@I10075@	Q26539
@I10077@	Q26542
@I10079@	Q26545
@I10080@	Q26548
@I10081@	Q26551
@I10082@	Q26554
@I10084@	Q26557
@I10085@	Q26560
@I10086@	Q26563
@I10087@	Q26566
@I10088@	Q26569
@I10089@	Q26572
@I10090@	Q26575
@I10091@	Q26578
@I10092@	Q26581
@I10093@	Q26584
@I10094@	Q26587
@I10095@	Q26590
@I10098@	Q26593
@I10099@	Q26596
@I10101@	Q26599
@I10102@	Q26602
@I10104@	Q26605
@I10105@	Q26608
@I10107@	Q26611
@I10111@	Q26614
@I10112@	Q26617
@I10113@	Q26620
@I10114@	Q26623
@I10115@	Q26626
@I10116@	Q26629
@I10117@	Q26632
@I10118@	Q26635
@I10119@	Q26638
@I10120@	Q26640
@I10122@	Q26642
@I10123@	Q26645
@I10124@	Q26648
@I10126@	Q26651
@I10127@	Q26654
@I10128@	Q26657
@I10129@	Q26660
@I10130@	Q26663
@I10131@	Q26666
@I10132@	Q26669
@I10133@	Q26672
@I10135@	Q26675
@I10136@	Q26678
@I10137@	Q26681
@I10138@	Q26684
@I10139@	Q26687
@I10142@	Q26690
@I10143@	Q26693
@I10144@	Q26696
@I10145@	Q26699
@I10146@	Q26702
@I10148@	Q26705
@I10150@	Q26708
@I10151@	Q26711
@I10152@	Q26714
@I10159@	Q26717
@I10162@	Q26720
@I10163@	Q26723
@I10172@	Q26726
@I10174@	Q26729
@I10175@	Q26732
@I10176@	Q26735
@I10177@	Q26738
@I10178@	Q26742
@I10179@	Q26745
@I10180@	Q26748
@I10181@	Q26751
@I10183@	Q26754
@I10184@	Q26757
@I10185@	Q26760
@I10191@	Q26763
@I10193@	Q26766
@I10195@	Q26769
@I10196@	Q26772
@I10199@	Q26775
@I10200@	Q26778
@I10201@	Q26781
@I10204@	Q26784
@I10205@	Q26787
@I10207@	Q26790
@I10209@	Q26793
@I10210@	Q26796
@I10212@	Q26799
@I10213@	Q26802
@I10216@	Q26805
@I10217@	Q26808
@I10220@	Q26811
@I10225@	Q26814
@I10226@	Q26817
@I10227@	Q26820
@I10228@	Q26823
@I10230@	Q26826
@I10234@	Q26829
@I10236@	Q26832
@I10237@	Q26835
@I10238@	Q26838
@I10239@	Q26841
@I10240@	Q26844
@I10241@	Q26847
@I10244@	Q26850
@I10245@	Q26853
@I10246@	Q26856
@I10248@	Q26859
@I10249@	Q26862
@I10250@	Q26865
@I10255@	Q26868
@I10256@	Q26871
@I10257@	Q26874
@I10258@	Q26877
@I10262@	Q26880
@I10263@	Q26883
@I10264@	Q26886
@I10267@	Q26889
@I10272@	Q26892
@I10273@	Q26895
@I10274@	Q26898
@I10277@	Q26901
@I10280@	Q26904
@I10281@	Q26907
@I10298@	Q26910
@I10299@	Q26913
@I10300@	Q26916
@I10301@	Q26920
@I10302@	Q26923
@I10303@	Q26926
@I10304@	Q26929
@I10305@	Q26932
@I10306@	Q26935
@I10307@	Q26938
@I10308@	Q26941
@I10310@	Q26944
@I10316@	Q26947
@I10318@	Q26950
@I10321@	Q26953
@I10324@	Q26956
@I10337@	Q26959
@I10339@	Q26962
@I10340@	Q26965
@I10341@	Q26968
@I10342@	Q26971
@I10343@	Q26974
@I10344@	Q26977
@I10351@	Q26980
@I10354@	Q26983
@I10356@	Q26986
@I10357@	Q26989
@I10361@	Q26992
@I10362@	Q26995
@I10363@	Q26998
@I10364@	Q27001
@I10372@	Q27004
@I10376@	Q27007
@I10377@	Q27010
@I10378@	Q27013
@I10380@	Q27016
@I10384@	Q27019
@I10389@	Q27022
@I10390@	Q27025
@I10391@	Q27028
@I10392@	Q27031
@I10393@	Q27034
@I10394@	Q27037
@I10395@	Q27040
@I10396@	Q27043
@I10397@	Q27046
@I10398@	Q27050
@I10405@	Q27053
@I10406@	Q27056
@I10407@	Q27059
@I10408@	Q27062
@I10411@	Q27065
@I10413@	Q27068
@I10414@	Q27071
@I10415@	Q27074
@I10416@	Q27077
@I10417@	Q27080
@I10418@	Q27083
@I10419@	Q27086
@I10421@	Q27089
@I10422@	Q27092
@I10424@	Q27095
@I10425@	Q27098
@I10426@	Q27101
@I10430@	Q27104
@I10432@	Q27107
@I10433@	Q27110
@I10434@	Q27113
@I10435@	Q27116
@I10437@	Q27119
@I10438@	Q27122
@I10441@	Q27125
@I10445@	Q27128
@I10448@	Q27131
@I10449@	Q27134
@I10450@	Q27137
@I10452@	Q27140
@I10455@	Q27143
@I10461@	Q27146
@I10465@	Q27149
@I10466@	Q27152
@I10467@	Q27155
@I10476@	Q27158
@I10482@	Q27161
@I10484@	Q27164
@I10485@	Q27167
@I10486@	Q27170
@I10488@	Q27173
@I10489@	Q27176
@I10492@	Q27179
@I10494@	Q27183
@I10498@	Q27186
@I10499@	Q27189
@I10500@	Q27192
@I10502@	Q27195
@I10503@	Q27198
@I10504@	Q27201
@I10506@	Q27204
@I10507@	Q27207
@I10509@	Q27210
@I10510@	Q27213
@I10511@	Q27216
@I10512@	Q27219
@I10516@	Q27222
@I10517@	Q27225
@I10518@	Q27228
@I10519@	Q27231
@I10520@	Q27234
@I10521@	Q27237
@I10522@	Q27240
@I10523@	Q27242
@I10526@	Q27245
@I10527@	Q27248
@I10528@	Q27251
@I10529@	Q27254
@I10533@	Q27257
@I10535@	Q27260
@I10536@	Q27263
@I10538@	Q27266
@I10539@	Q27269
@I10545@	Q27272
@I10547@	Q27275
@I10549@	Q27278
@I10554@	Q27281
@I10562@	Q27284
@I10563@	Q27287
@I10564@	Q27290
@I10566@	Q27293
@I10568@	Q27296
@I10569@	Q27299
@I10572@	Q27302
@I10574@	Q27305
@I10575@	Q27308
@I10581@	Q27311
@I10582@	Q27314
@I10583@	Q27317
@I10584@	Q27320
@I10587@	Q27323
@I10588@	Q27326
@I10589@	Q27329
@I10592@	Q27332
@I10598@	Q27335
@I10602@	Q27338
@I10604@	Q27341
@I10608@	Q27344
@I10609@	Q27347
@I10610@	Q27350
@I10612@	Q27353
@I10615@	Q27356
@I10616@	Q27359
@I10618@	Q27362
@I10619@	Q27365
@I10620@	Q27368
@I10623@	Q27371
@I10624@	Q27374
@I10625@	Q27377
@I10626@	Q27380
@I10630@	Q27383
@I10631@	Q27386
@I10632@	Q27389
@I10633@	Q27392
@I10643@	Q27395
@I10644@	Q27398
@I10651@	Q27401
@I10652@	Q27404
@I10658@	Q27407
@I10659@	Q27410
@I10661@	Q27413
@I10664@	Q27416
@I10666@	Q27419
@I10668@	Q27422
@I10670@	Q27425
@I10672@	Q27428
@I10675@	Q27431
@I10676@	Q27434
@I10677@	Q27437
@I10678@	Q27440
@I10680@	Q27443
@I10685@	Q27446
@I10691@	Q27449
@I10692@	Q27452
@I10695@	Q27455
@I10698@	Q27458
@I10699@	Q27461
@I10702@	Q27465
@I10703@	Q27469
@I10704@	Q27473
@I10705@	Q27477
@I10707@	Q27481
@I10708@	Q27485
@I10711@	Q27489
@I10718@	Q27493
@I10719@	Q27497
@I10720@	Q27501
@I10723@	Q27505
@I10724@	Q27509
@I10725@	Q27512
@I10727@	Q27515
@I10731@	Q27518
@I10732@	Q27521
@I10735@	Q27524
@I10736@	Q27527
@I10737@	Q27531
@I10738@	Q27534
