id,label_en,translation
Q142620,Ieuan Gwyn ap Trahaearn ab Owain Fwya ab Owain,Ieuan Gwyn ap Trahaearn son of Owain Fwya son of Owain
Q142622,Robert ap Rhese,Robert son of Rhese
Q142623,NN ferch Richard ap Jenkin ap Richard,NN ferch Richard son of Jenkin son of Richard
Q142624,Jeffrey ap Hywel Fychan ap Hywel ap Dafydd Rhys,Jeffrey son of Hywel Fychan son of Hywel son of Dafydd Rhys
Q142625,Cecily ferch Hywel Fychan ap Hywel ap Dafydd ap Rhys,Cecily ferch Hywel Fychan son of Hywel son of Dafydd son of Rhys
Q142626,"Gwallter ap Hywel Fychan ap Hywel ap Dafydd of Blaen Crai, aka Wa","Gwallter son of Hywel Fychan son of Hywel son of Dafydd of Blaen Crai, aka Wa"
Q142627,Elsbeth ferch Hywel Fychan ap Hywel ap Dafydd,Elsbeth ferch Hywel Fychan son of Hywel son of Dafydd
Q142628,NN ferch Trahaearn Ddû ap Trahaearn ap Madog,NN ferch Trahaearn Ddû son of Trahaearn son of Madog
Q142629,Morgan ap Dafydd ap Hywel Fychan ap Hywel of Ffrwdgrech,Morgan son of Dafydd son of Hywel Fychan son of Hywel of Ffrwdgrech
Q142630,Gwenllian ferch Hywel ap Dafydd y Blawd ap Jenkin,Gwenllian ferch Hywel son of Dafydd y Blawd son of Jenkin
Q142632,Richard ap Jenkin ap Richard ap Jenkin,Richard son of Jenkin son of Richard son of Jenkin
Q142633,Madog ap Trahaearn ap Gruffudd Gôch ap Gruffudd Fele,Madog son of Trahaearn son of Gruffudd Gôch son of Gruffudd Fele
Q142634,Jane ferch Trahaearn ab Iorwerth ab Einion,Jane ferch Trahaearn son of Iorwerth son of Einion
Q142637,Thomas ap Robert Turberville,Thomas son of Robert Turberville
Q142638,"Adam ap Robert|Roger ab Emerod Turberville, of Gwernvale","Adam ap Robert|Roger son of Emerod Turberville, of Gwernvale"
Q142639,Gwyn ap Rhydderch,Gwyn son of Rhydderch
Q142640,Annes ferch Llywelyn ap Cydifor Fawr,Annes ferch Llywelyn son of Cydifor Fawr
Q142641,Gwrgeneu ab Uchdryd ab Aleth,Gwrgeneu son of Uchdryd son of Aleth
Q142642,Iorwerth ab Uchtrud ab Aleth,Iorwerth son of Uchtrud son of Aleth
Q142643,Hywel Gôch ap Cynwrig ap Cydifor Fawr ap Gollwyn,Hywel Gôch son of Cynwrig son of Cydifor Fawr son of Gollwyn
Q142644,Einion Cwich ab Einion Goeg,Einion Cwich son of Einion Goeg
Q142646,Gwrwared ap Gwilym ap Gwrwared Gerdd Gemell ap Cuhelyn Fardd,Gwrwared son of Gwilym son of Gwrwared Gerdd Gemell son of Cuhelyn Fardd
Q142647,Einion Fawr o'r Tywyn ap Gwilym ap Gwrwared ap Gwilym,Einion Fawr o'r Tywyn son of Gwilym son of Gwrwared son of Gwilym
Q142648,Gwrwared ap Gwilym ap Gwrwared ap Gwilym of Cemais,Gwrwared son of Gwilym son of Gwrwared son of Gwilym of Cemais
Q142649,Ieuan ap Gwilym ap Gwrwared ap Gwilym,Ieuan son of Gwilym son of Gwrwared son of Gwilym
Q142650,Hywel Gawr ap Gwilym ap Gwrwared,Hywel Gawr son of Gwilym son of Gwrwared
Q142651,Rhirid ap Cynddelw ab Iorwerth ap Gwrgeneu,Rhirid ap Cynddelw son of Iorwerth ap Gwrgeneu
Q142652,Meurig ap Trahaearn,Meurig son of Trahaearn
Q142653,Arddun ferch Rhys ap Gruffudd ab Sir Aron ap Rhys,Arddun ferch Rhys ap Gruffudd son of Sir Aron ap Rhys
Q142654,Iorwerth ap Gwrgeneu ab Uchdryd ab Aleth,Iorwerth ap Gwrgeneu son of Uchdryd son of Aleth
Q142655,Philip ab Owain Foel ab Iorwerth ap Gwrgeneu,Philip son of Owain Foel son of Iorwerth ap Gwrgeneu
Q142656,"Tangwystl ferch Ieuan Foel, of Pencelli (Pen Gelli)","Tangwystl daughter of Ieuan Foel, of Pencelli (Pen Gelli)"
Q142657,Ynyr ab Ionas ap Gronwy ap Tudur of Penley,Ynyr son of Ionas ap Gronwy ap Tudur of Penley
Q142658,Owain ap Rhydderch Ddû,Owain son of Rhydderch Ddû
Q142659,Einion ab Owain Fychan ab Owain ap Rhydderch Ddû,Einion son of Owain Fychan son of Owain ap Rhydderch Ddû
Q142663,Catherine ap Llywelyn ferch Howell Velyn,Catherine son of Llywelyn ferch Howell Velyn
Q142667,Einion ap Gwalchmai ap Meilir,Einion son of Gwalchmai son of Meilir
Q142668,Gwenllian ferch Richard ap Cadwaladr ap Gruffudd,Gwenllian ferch Richard son of Cadwaladr son of Gruffudd
Q142669,Maredudd ab Einion,Maredudd son of Einion
Q142670,Einion ap Gruffudd,Einion son of Gruffudd
Q142673,Gwenllian ferch Ieuan ap Hywel ap Maredudd ab Einion,Gwenllian ferch Ieuan ap Hywel ap Maredudd son of Einion
Q142674,NN ferch Hywel Fychan ap Hywel ap Maredudd,NN ferch Hywel Fychan son of Hywel son of Maredudd
Q142675,Dafydd ap Llywelyn ap Philip ap Trahaearn,Dafydd son of Llywelyn son of Philip son of Trahaearn
Q142676,Tangwystl ferch Dafydd ap Philip ap Trahaearn,Tangwystl ferch Dafydd son of Philip son of Trahaearn
Q142677,Dafydd ab Einion ap Moriddig ap Dafydd,Dafydd son of Einion ap Moriddig ap Dafydd
Q142678,Einion Fychan ap Gwilym ab Einion Fawr ap Gwilym,Einion Fychan ap Gwilym son of Einion Fawr ap Gwilym
Q142679,Lleucu ferch Richard ap Rhys ap Llywelyn,Lleucu ferch Richard son of Rhys son of Llywelyn
Q142680,NN ferch Richard ap Rhys ap Llywelyn,NN ferch Richard son of Rhys son of Llywelyn
Q142681,Thomas ap Tegwared ab Iorwerth ap Cynddelw,Thomas ap Tegwared son of Iorwerth ap Cynddelw
Q142682,Lleucu ferch Robert,Lleucu daughter of Robert
Q142683,Gwenhwyfar ferch Robin ap Robert ap Gruffudd of Llansadwyn,Gwenhwyfar ferch Robin son of Robert son of Gruffudd of Llansadwyn
Q142684,Nest ferch Rhys ap Robert ap Gruffudd ap Hywel,Nest ferch Rhys son of Robert son of Gruffudd son of Hywel
Q142685,Angharad ferch Rhys ap Rotpert ap Gruffudd of Kinmael,Angharad ferch Rhys son of Rotpert son of Gruffudd of Kinmael
Q142686,Gwenllian ferch Rhys ap Robert ap Gruffudd,Gwenllian ferch Rhys son of Robert son of Gruffudd
Q142687,Lleucu Llwyd ferch Rhys ap Robert ap Gruffudd ap Hywel,Lleucu Llwyd ferch Rhys son of Robert son of Gruffudd son of Hywel
Q142688,Robin|Rotpert Llwyd ap Rhys ap Robert ap Gruffudd,Robin|Rotpert Llwyd son of Rhys son of Robert son of Gruffudd
Q142689,Angharad (2) ferch Rhys ap Robert ap Gruffudd,Angharad (2) ferch Rhys son of Robert son of Gruffudd
Q142690,Annesta ferch Rhys ap Robert ap Gruffudd,Annesta ferch Rhys son of Robert son of Gruffudd
Q142691,Dyddgu ferch Llywelyn ap Gronwy Fychan ap Gronwy,Dyddgu ferch Llywelyn son of Gronwy Fychan son of Gronwy
Q142692,Angharad ferch Llywelyn ap Gronwy Fychan ap Gronwy,Angharad ferch Llywelyn son of Gronwy Fychan son of Gronwy
Q142693,Robin Llwyd ap Gruffudd ap Gronwy ap Heilin of Dogfeiling,Robin Llwyd son of Gruffudd son of Gronwy son of Heilin of Dogfeiling
Q142694,Rhys Wyn ap Dafydd Llwyd ab y Penwyn ap Cynwrig,Rhys Wyn ap Dafydd Llwyd son of y Penwyn ap Cynwrig
Q142695,Rhys Wyn ap Dafydd 'y Gwr Teg' ab Ithel ab Ithel Fychan,Rhys Wyn ap Dafydd 'y Gwr Teg' son of Ithel son of Ithel Fychan
Q142699,Cadwgon ap Philip Dorddu ap Hywel ap Madog,Cadwgon son of Philip Dorddu son of Hywel son of Madog
Q142700,Ieuan ap Gruffudd ap Rhys Hên ap Gruffudd,Ieuan son of Gruffudd son of Rhys Hên son of Gruffudd
Q142701,Ynyr Fychan ab Ynyr ap Meurig ap Madog of Nannau,Ynyr Fychan son of Ynyr ap Meurig ap Madog of Nannau
Q142702,Gwenhwyfar ferch Gruffudd ap Gwen ap Gronwy,Gwenhwyfar ferch Gruffudd son of Gwen son of Gronwy
Q142703,Gwladus ferch Hywel ap Ynyr Fychan ab Ynyr,Gwladus ferch Hywel ap Ynyr Fychan son of Ynyr
Q142704,Llywelyn ap Hywel ab Ynyr Fychan ab Ynyr,Llywelyn ap Hywel son of Ynyr Fychan son of Ynyr
Q142705,Cynan ap Maredudd ap Rhys Grûg ap Rhys,Cynan son of Maredudd son of Rhys Grûg son of Rhys
Q142706,Dafydd Moethe ap Dafydd ap Gruffudd Foel ap Gruffudd of Castell O,Dafydd Moethe son of Dafydd son of Gruffudd Foel son of Gruffudd of Castell O
Q142707,Madog Gloddaith ap Madog Fychan ap Madog,Madog Gloddaith son of Madog Fychan son of Madog
Q142708,Angharad ferch Gruffudd ap Madog Gloddaith ap Madog Fychan ap Mad,Angharad ferch Gruffudd son of Madog Gloddaith son of Madog Fychan son of Mad
Q142709,Rhys ap Gruffudd ap Madog Gloddaith ap Madog Fychan of Gloddaeth,Rhys son of Gruffudd son of Madog Gloddaith son of Madog Fychan of Gloddaeth
Q142710,Madog Gloddaith ap Madog Fychan ap Madog ab Iorwerth Gôch,Madog Gloddaith ap Madog Fychan ap Madog son of Iorwerth Gôch
Q142711,Erddylad ap Dafydd,Erddylad son of Dafydd
Q142712,Angharad ferch Gruffudd ap Madog Gloddaith,Angharad ferch Gruffudd son of Madog Gloddaith
Q142713,Mallt ferch Gruffudd ap Madog Gloddaith,Mallt ferch Gruffudd son of Madog Gloddaith
Q142714,Dafydd Fongam ap Dafydd ap Meurig Gôch of Caeo,Dafydd Fongam son of Dafydd son of Meurig Gôch of Caeo
Q142715,NN ferch Gruffudd Fychan ap Dafydd Fongam ap Dafydd,NN ferch Gruffudd Fychan son of Dafydd Fongam son of Dafydd
Q142716,Dafydd ap Gruffudd Fychan ap Dafydd Fongam ap Dafydd,Dafydd son of Gruffudd Fychan son of Dafydd Fongam son of Dafydd
Q142717,Llywelyn ap Gruffudd Fychan ap Dafydd Fongam ap Dafydd of Ystrad-,Llywelyn son of Gruffudd Fychan son of Dafydd Fongam son of Dafydd of Ystrad-
Q142718,Rhys ap Gruffudd Fychan ap Dafydd Fongam,Rhys son of Gruffudd Fychan son of Dafydd Fongam
Q142720,Y Gwion Llwyd ap Dafydd ap Madog of Hendwr,Y Gwion Llwyd son of Dafydd son of Madog of Hendwr
Q142721,Margred ferch Dafydd ap Madog,Margred ferch Dafydd son of Madog
Q142722,Elis ferch Thomas Jones,Elis daughter of Thomas Jones
Q142723,Llywelyn Fychan ap Gruffudd ab Ieuan Llwyd ap Gruffudd Llwyd,Llywelyn Fychan ap Gruffudd son of Ieuan Llwyd ap Gruffudd Llwyd
Q142724,Gwenllian ferch Hywel Ddû ab Iorwerth ap Gruffudd,Gwenllian ferch Hywel Ddû son of Iorwerth ap Gruffudd
Q142725,Robert ap Jeffrey Clement,Robert son of Jeffrey Clement
Q142726,Gwladus ferch Cadwgan Fantach II ap Gruffudd ap Maredudd,Gwladus ferch Cadwgan Fantach II son of Gruffudd son of Maredudd
Q142727,Gwladys ferch Dafydd Gam,Gwladys daughter of Dafydd Gam
Q142728,Morgan ap Dafydd Gam ap Llywelyn ap Hywel Fychan,Morgan son of Dafydd Gam son of Llywelyn son of Hywel Fychan
Q142729,NN ferch Ieuan ap Gwilym ap Hywel Grach,NN ferch Ieuan son of Gwilym son of Hywel Grach
Q142730,Thomas ap Trahaearn ap Gwilym ap Hywel Grach,Thomas son of Trahaearn son of Gwilym son of Hywel Grach
Q142731,Llywelyn ap Watkin Havard,Llywelyn son of Watkin Havard
Q142732,Crisli ferch Ieuan ap Rhys ab Ifor Gôch,Crisli ferch Ieuan ap Rhys son of Ifor Gôch
Q142733,Rhys ap Philip ap Dafydd ap Rhys of Cynghordy,Rhys son of Philip son of Dafydd son of Rhys of Cynghordy
Q142734,NN ferch Owain ap Maredudd ap Richard,NN ferch Owain son of Maredudd son of Richard
Q142735,Rhirid ap Rhys ab Ifor Gôch ap Gruffudd ab Ifor,Rhirid ap Rhys son of Ifor Gôch ap Gruffudd son of Ifor
Q142736,Angharad ferch Gruffudd Elfael ap Rhirid ap Rhys,Angharad ferch Gruffudd Elfael son of Rhirid son of Rhys
Q142737,Morgan ap Rhys Llwyd ap Gruffudd ap Rhys of Llangadog Fawr,Morgan son of Rhys Llwyd son of Gruffudd son of Rhys of Llangadog Fawr
Q142738,NN ferch Dafydd ap Morgan ap Maredudd Llwyd,NN ferch Dafydd son of Morgan son of Maredudd Llwyd
Q142739,Morgan (Chwith) ap Thomas ap Trahaearn ap Gwilym,Morgan (Chwith) son of Thomas son of Trahaearn son of Gwilym
Q142740,Ifor ab Arurys ap Pythion ap Briafel,Ifor son of Arurys ap Pythion ap Briafel
Q142742,Ieuan ap Dafydd ab Adam Fychan ab Adam,Ieuan ap Dafydd son of Adam Fychan son of Adam
Q142744,Ifor ap Llywelyn Lleia ab Ifor ap Llywelyn,Ifor ap Llywelyn Lleia son of Ifor ap Llywelyn
Q142745,David Vaughan ap David ap Llewellyn ap Philip,David Vaughan son of David son of Llewellyn son of Philip
Q142746,Gwenllian ferch Einion ap Gwilym ap Llywelyn Ddû,Gwenllian ferch Einion son of Gwilym son of Llywelyn Ddû
Q142747,Elizabeth ap Llewellyn,Elizabeth son of Llewellyn
Q142749,Gwilym ap Thomas ap Llywelyn of Cillwch Fach,Gwilym son of Thomas son of Llywelyn of Cillwch Fach
Q142750,Mawd ferch Thomas ap Llywelyn ap Hywel Fychan,Mawd ferch Thomas son of Llywelyn son of Hywel Fychan
Q142751,Gwilym ap Meurig ab Ieuan ap Gwiylm Sais,Gwilym ap Meurig son of Ieuan ap Gwiylm Sais
Q142753,Morgan ap Jenkyns ap Philip,Morgan son of Jenkyns son of Philip
Q142754,William Morgan ap Jenkin ap Philip ap Morgan,William Morgan son of Jenkin son of Philip son of Morgan
Q142755,"Jenkin|John ap John ap Henry Kemeys, of Began","Jenkin|John son of John son of Henry Kemeys, of Began"
Q142756,William ap Yevan,William son of Yevan
Q142757,Trahaearn ap Meurig ap Gwilym Sais of Merthyr,Trahaearn son of Meurig son of Gwilym Sais of Merthyr
Q142758,Jonet|Cecily ferch Ieuan ap Trahaearn ap Meurig,Jonet|Cecily ferch Ieuan son of Trahaearn son of Meurig
Q142759,Jane ferch Ieuan ap Trahaearn ap Meurig ap Gwilym Sais,Jane ferch Ieuan son of Trahaearn son of Meurig son of Gwilym Sais
Q142760,Dafydd ab Ieuan ap Dafydd ap Llywelyn of Blaenbradach,Dafydd son of Ieuan ap Dafydd ap Llywelyn of Blaenbradach
Q142761,Llywelyn Fychan ap Gwilym ap Dafydd ab Ieuan,Llywelyn Fychan ap Gwilym ap Dafydd son of Ieuan
Q142763,Gronwy ap Hywel ap Gronwy ap George,Gronwy son of Hywel son of Gronwy son of George
Q142764,Gwilym ab Ieuan ap Philip ab Ieuan of Llanhenwg,Gwilym son of Ieuan ap Philip son of Ieuan of Llanhenwg
Q142765,Madog ap Dafydd Gôch ap Dafydd Hên ap Gronwy,Madog son of Dafydd Gôch son of Dafydd Hên son of Gronwy
Q142766,"Sir Piers ab Arnold Butler, of Dunraven","Sir Piers son of Arnold Butler, of Dunraven"
Q142767,Gwladus ferch Gruffudd Gôch,Gwladus daughter of Gruffudd Gôch
Q142770,Elen ferch Morgan ap Dafydd ap Llywelyn ap Philip of Rhydodon,Elen ferch Morgan son of Dafydd son of Llywelyn son of Philip of Rhydodon
Q142771,Gronwy ap Dafydd ap Seisyll ap Gilbert,Gronwy son of Dafydd son of Seisyll son of Gilbert
Q142772,Ieuan ap Morgan ap Hywel ap Madog of Whitchurch,Ieuan son of Morgan son of Hywel son of Madog of Whitchurch
Q142773,Margred ferch Sir John Norris,Margred daughter of Sir John Norris
Q142774,"Catrin ferch Lewys Mathew, of Carnllwyd","Catrin daughter of Lewys Mathew, of Carnllwyd"
Q142775,Ieuan ap Bleddyn ap Dyfnwal ab Iorwerth,Ieuan ap Bleddyn ap Dyfnwal son of Iorwerth
Q142776,Gwilym ap Rhys ap Llywelyn ab Ednyfed Fychan,Gwilym ap Rhys ap Llywelyn son of Ednyfed Fychan
Q142777,Hopkin ap Gruffudd Gethin ap Madog ap Rhys,Hopkin son of Gruffudd Gethin son of Madog son of Rhys
Q142779,Catrin ferch Gronwy ab Ifor Hir of Glamorgan,Catrin ferch Gronwy son of Ifor Hir of Glamorgan
Q142784,Gwilym ap Philip ap Richard Gam (of Talgarth) ap Richard ab Einio,Gwilym ap Philip ap Richard Gam (of Talgarth) ap Richard son of Einio
Q142785,Alice ferch Sir Watkin Llwyd ab Ieuan ap Watkin,Alice ferch Sir Watkin Llwyd son of Ieuan ap Watkin
Q142790,Gwenllian ferch Roger Vaughan,Gwenllian daughter of Roger Vaughan
Q142791,John ap Hywel ap Gwilym of Talyllyn,John son of Hywel son of Gwilym of Talyllyn
Q142792,Annes ferch Hywel ap Gwilym ap Thomas,Annes ferch Hywel son of Gwilym son of Thomas
Q142793,Margred ferch John Herle,Margred daughter of John Herle
Q142796,William ap Philip Vaughan,William son of Philip Vaughan
Q142798,Anne ferch Thomas ap Rhys ap Philip Fychan,Anne ferch Thomas son of Rhys son of Philip Fychan
Q142801,Ieuan ap Thomas ap Gwilym ap Jenkin,Ieuan son of Thomas son of Gwilym son of Jenkin
Q142802,Tudful ferch Thomas ap Jenkin ab Adam,Tudful ferch Thomas ap Jenkin son of Adam
Q142803,NN ferch Thomas ap Gwilym,NN ferch Thomas son of Gwilym
Q142805,Margaret ap Griffith,Margaret son of Griffith
Q142812,Lewys ap Philip ap Thomas of Abergavenny,Lewys son of Philip son of Thomas of Abergavenny
Q142813,Jonet ferch Philip ap Thomas,Jonet ferch Philip son of Thomas
Q142814,Isabel ferch Hywel ap Thomas of Perthyr,Isabel ferch Hywel son of Thomas of Perthyr
Q142815,Gwilyn ap Hywel ap Thomas ap Gwilym of Perth-hir,Gwilyn son of Hywel son of Thomas son of Gwilym of Perth-hir
Q142816,Gwilym Fychan ap Hywel Vaughan,Gwilym Fychan son of Hywel Vaughan
Q142817,Llywelyn ap Gwilym ap Dafydd ap Jenkin of Rhiwperra,Llywelyn son of Gwilym son of Dafydd son of Jenkin of Rhiwperra
Q142818,Gibbon ap Dafydd ap Gilbert Payn,Gibbon son of Dafydd son of Gilbert Payn
Q142819,NN ferch Hywel Gibbon ap Gibbon Payn ap Dafydd,NN ferch Hywel Gibbon son of Gibbon Payn son of Dafydd
Q142820,Margaret ferch Morgan ap Llewelyn of Rhayader Llewelyn of Rhayade,Margaret ferch Morgan son of Llewelyn of Rhayader Llewelyn of Rhayade
Q142821,"Catrin|Catherine ferch Morgan ap Llewelyn ab Ieuan of Radyr, Glam","Catrin|Catherine ferch Morgan ap Llewelyn son of Ieuan of Radyr, Glam"
Q142822,"Jenkin ap John Basset, of Beaupré","Jenkin son of John Basset, of Beaupré"
Q142823,"Gwilym ap Paym ap John Van, of Marcross","Gwilym son of Paym son of John Van, of Marcross"
Q142825,NN ferch Llywelyn Goch ab Ieuan ap Dafydd,NN ferch Llywelyn Goch son of Ieuan ap Dafydd
Q142826,Margred ferch Llywelyn Gôch ab Ieuan ap Dafydd of Rhydlafar,Margred ferch Llywelyn Gôch son of Ieuan ap Dafydd of Rhydlafar
Q142827,Jenkin ap Thomas ab Ieuan ap Dafydd of Llantrithyd,Jenkin ap Thomas son of Ieuan ap Dafydd of Llantrithyd
Q142828,"John ab Ieuan ap Dafydd Thomas, of Pant y Corred","John son of Ieuan ap Dafydd Thomas, of Pant y Corred"
Q142829,Joan ferch Llywelyn ap Philip ap Rhys,Joan ferch Llywelyn son of Philip son of Rhys
Q142831,Efa ferch John Norris,Efa daughter of John Norris
Q142832,Margred ferch Dafydd Mathew of Radyr of Radyr,Margred daughter of Dafydd Mathew of Radyr of Radyr
Q142835,Rimron ap Dafydd Mathew,Rimron son of Dafydd Mathew
Q142836,"William ap Robert Mathew, of Castell y Mynach","William son of Robert Mathew, of Castell y Mynach"
Q142839,"John ap John Butler, of Dunraven","John son of John Butler, of Dunraven"
Q142840,NN ferch Rhys ab Adda Fychan ab Adda,NN ferch Rhys son of Adda Fychan son of Adda
Q142841,Jenkin ap Rhys ap Llywelyn ap Rhys of Glyn Nedd,Jenkin son of Rhys son of Llywelyn son of Rhys of Glyn Nedd
Q142842,Hywel ap Gruffudd ap Gronwy ap Rhys,Hywel son of Gruffudd son of Gronwy son of Rhys
Q142843,Llywelyn ap Dafydd Bach ap Gruffudd Gôch of Llancarfan,Llywelyn son of Dafydd Bach son of Gruffudd Gôch of Llancarfan
Q142844,Margred ferch John ap Jenkin ab Ieuan ap Rhys ap Morgan Fychan,Margred ferch John ap Jenkin son of Ieuan ap Rhys ap Morgan Fychan
Q142846,Joan ferch Jenkin Hên Gunter,Joan daughter of Jenkin Hên Gunter
Q142849,Margred ferch Llywelyn ap Gwilym ap Rhys Llwyd,Margred ferch Llywelyn son of Gwilym son of Rhys Llwyd
Q142850,Jenkin ap Llywelyn ap Gwilym ap Rhys,Jenkin son of Llywelyn son of Gwilym son of Rhys
Q142851,Gwilym Gwyn ap Llywelyn ap Gwilym ap Rhys Llwyd of Porthgogof,Gwilym Gwyn son of Llywelyn son of Gwilym son of Rhys Llwyd of Porthgogof
Q142852,Alice ferch Dafydd ap Watkin Llywd ab Ieuan,Alice ferch Dafydd ap Watkin Llywd son of Ieuan
Q142853,Rhys ab Ieuan ap Gwilym ap Rhys Llwyd,Rhys son of Ieuan ap Gwilym ap Rhys Llwyd
Q142854,Isabel ferch Philip ap Gwilym ap Rhys Llwyd,Isabel ferch Philip son of Gwilym son of Rhys Llwyd
Q142855,NN ferch Hugh Stradling,NN daughter of Hugh Stradling
Q142856,Adam ap Maredudd ap Gruffudd ap Hywel Benfras,Adam son of Maredudd son of Gruffudd son of Hywel Benfras
Q142858,Cecily ferch Hywel ap Dafydd Ysgolhaig ab Ieuan,Cecily ferch Hywel ap Dafydd Ysgolhaig son of Ieuan
Q142859,Ieuan ap Gruffudd ap Trahaearn Llwyd ap Thomas,Ieuan son of Gruffudd son of Trahaearn Llwyd son of Thomas
Q142860,"Thomas ap Gruffudd ap Trahaearn Llwyd ap Thomas of Defynnog, Brec","Thomas son of Gruffudd son of Trahaearn Llwyd son of Thomas of Defynnog, Brec"
Q142861,Joan ferch Rhys ap Llywelyn ap Rhys,Joan ferch Rhys son of Llywelyn son of Rhys
Q142862,Gwenllian ferch Philip ap Llywelyn ab Ifor of Sain Pyr,Gwenllian ferch Philip ap Llywelyn son of Ifor of Sain Pyr
Q142863,Sir Dafydd ap Philip ap Llywelyn ab Ifor of Sain Pyr,Sir Dafydd ap Philip ap Llywelyn son of Ifor of Sain Pyr
Q142864,Gwilym ap Philip ap Llywelyn of Bedwelty,Gwilym son of Philip son of Llywelyn of Bedwelty
Q142865,Dafydd ap Meurig ap Gwilym Sais ap MAdog,Dafydd son of Meurig son of Gwilym Sais son of MAdog
Q142866,Meurig ab Ieuan ap Gwilym Sais of Gelligaer,Meurig son of Ieuan ap Gwilym Sais of Gelligaer
Q142867,Rhys ap Gwilym ap Hywel Grach ap Gwilym,Rhys son of Gwilym son of Hywel Grach son of Gwilym
Q142868,Gwilym ap Llywelyn Ddû ap Gruffudd ap Rhys of Caeo,Gwilym son of Llywelyn Ddû son of Gruffudd son of Rhys of Caeo
Q142869,Ieuan ap Hywel ap Trahaearn Llwyd ap Thomas,Ieuan son of Hywel son of Trahaearn Llwyd son of Thomas
Q142870,Maud ferch Cadwallan,Maud daughter of Cadwallan
Q142871,Dafydd ap Morgan ap Dafydd of Rhydodyn,Dafydd son of Morgan son of Dafydd of Rhydodyn
Q142872,Dafydd ap Gwilym ap Jenkin ab Adam of the Chapel,Dafydd ap Gwilym ap Jenkin son of Adam of the Chapel
Q142873,Philip ap Jenkin ab Adam ap Cynhaethwy of Wernddu,Philip ap Jenkin son of Adam ap Cynhaethwy of Wernddu
Q142874,John ap Gwilym ap Jenkin,John son of Gwilym son of Jenkin
Q142875,Hywel ap Gwillim ap Jenkin,Hywel son of Gwillim son of Jenkin
Q142876,Gwenllian ferch Gwilym ap Jenkin,Gwenllian ferch Gwilym son of Jenkin
Q142877,Jonet ferch Gwilym ap Jenkin ab Adam,Jonet ferch Gwilym ap Jenkin son of Adam
Q142878,Philip ab Adam 'Fychan',Philip son of Adam 'Fychan'
Q142879,Rhys Ddû ab Archiagon,Rhys Ddû son of Archiagon
Q142880,Thomas ap Philip ab Adam Fychan,Thomas ap Philip son of Adam Fychan
Q142881,NN verch Ieuan ap Gruffudd ab Iorwerth ab Ieuan,NN verch Ieuan ap Gruffudd son of Iorwerth son of Ieuan
Q142883,"Lewys ap Dafydd Kemeys, of Cefn Mabli","Lewys son of Dafydd Kemeys, of Cefn Mabli"
Q142885,Sir Lleision ap Morgan Fychan ap Morgan Gam ap Morgan de Avene,Sir Lleision son of Morgan Fychan son of Morgan Gam son of Morgan de Avene
Q142886,Margred ferch Edward Sully,Margred daughter of Edward Sully
Q142888,Jonet ferch Elidir ap Rhys ap Gronwy,Jonet ferch Elidir son of Rhys son of Gronwy
Q142889,Gwilym ap Jenkin Grant ap Gwrgi II ap Gwilym,Gwilym son of Jenkin Grant son of Gwrgi II son of Gwilym
Q142891,Mawd verch Ieuan ap Rhys ab Ifor Gôch of Glangwy,Mawd verch Ieuan ap Rhys son of Ifor Gôch of Glangwy
Q142892,Efa ferch Ieuan ap Rhys ab Ifor Gôch,Efa ferch Ieuan ap Rhys son of Ifor Gôch
Q142893,Lleucu ferch Ieuan ap Rhys ab Ifor,Lleucu ferch Ieuan ap Rhys son of Ifor
Q142894,Gruffudd ap Rhys ap Hywel Hên ap Meurig,Gruffudd son of Rhys son of Hywel Hên son of Meurig
Q142895,Thomas ap Gwilym ap Gwilym ap Madog,Thomas son of Gwilym son of Gwilym son of Madog
Q142896,Adam Fychan ab Adam ap Cynhaethwy ab Aeddan,Adam Fychan son of Adam ap Cynhaethwy son of Aeddan
Q142897,"Ieuan ap Seisyll ap Gwilym ab Aydan, Knight of the Sepulchre","Ieuan ap Seisyll ap Gwilym son of Aydan, Knight of the Sepulchre"
Q142899,Thomas ap Gwrgi ap Guyon ap Gwrgi,Thomas son of Gwrgi son of Guyon son of Gwrgi
Q142900,Isabel ferch John Delabere,Isabel daughter of John Delabere
Q142904,Sibyl ferch John ap Henry Kemeys,Sibyl ferch John son of Henry Kemeys
Q142905,Grwgan ap Gwrgeneu Fychan ap Gwrgeneu ab Einion,Grwgan ap Gwrgeneu Fychan ap Gwrgeneu son of Einion
Q142908,Gwenllian ferch Meurig ap Hywel Gâm ap Dafydd,Gwenllian ferch Meurig son of Hywel Gâm son of Dafydd
